interp_r,interp_d,interp_mp1,interp_mp2
5980,4.179014,5.501484,7.474423
5990,4.185361,5.506309,7.477975
6000,4.19171,5.511137,7.481531
6010,4.19806,5.515969,7.485092
6020,4.20441,5.520805,7.488656
6030,4.210762,5.525645,7.492225
6040,4.217114,5.530488,7.495798
6050,4.223467,5.535336,7.499374
6060,4.229822,5.540187,7.502956
6070,4.236177,5.545042,7.506542
6080,4.242533,5.549901,7.510131
6090,4.24889,5.554763,7.513725
6100,4.255248,5.559629,7.517323
6110,4.261607,5.564499,7.520926
6120,4.267967,5.569372,7.524533
6130,4.274328,5.574249,7.528143
6140,4.280689,5.57913,7.531758
6150,4.287052,5.584015,7.535377
6160,4.293415,5.588903,7.539
6170,4.29978,5.593795,7.542627
6180,4.306145,5.598691,7.546259
6190,4.312511,5.60359,7.549894
6200,4.318878,5.608492,7.553534
6210,4.325246,5.613399,7.557178
6220,4.331614,5.618309,7.560826
6230,4.337985,5.623222,7.564478
6240,4.344355,5.628139,7.568134
6250,4.350726,5.63306,7.571795
6260,4.357099,5.637984,7.575459
6270,4.363472,5.642912,7.579127
6280,4.369845,5.647844,7.582799
6290,4.37622,5.652779,7.586476
6300,4.382596,5.657718,7.590156
6310,4.388972,5.66266,7.593841
6320,4.39535,5.667605,7.597529
6330,4.401727,5.672554,7.601222
6340,4.408106,5.677507,7.604919
6350,4.414486,5.682463,7.60862
6360,4.420866,5.687423,7.612325
6370,4.427248,5.692386,7.616034
6380,4.43363,5.697353,7.619746
6390,4.440013,5.702323,7.623464
6400,4.446397,5.707296,7.627184
6410,4.452782,5.712273,7.630909
6420,4.459167,5.717253,7.634638
6430,4.465553,5.722237,7.638371
6440,4.47194,5.727224,7.642108
6450,4.478328,5.732215,7.645849
6460,4.484716,5.737209,7.649594
6470,4.491106,5.742206,7.653343
6480,4.497496,5.747207,7.657095
6490,4.503887,5.752211,7.660852
6500,4.510279,5.757218,7.664613
6510,4.516671,5.762228,7.668377
6520,4.523064,5.767242,7.672146
6530,4.529458,5.77226,7.675919
6540,4.535853,5.777281,7.679695
6550,4.542248,5.782305,7.683475
6560,4.548645,5.787333,7.687259
6570,4.555042,5.792363,7.691047
6580,4.56144,5.797397,7.694839
6590,4.567838,5.802434,7.698635
6600,4.574237,5.807475,7.702435
6610,4.580637,5.812518,7.706238
6620,4.587038,5.817565,7.710046
6630,4.593439,5.822616,7.713858
6640,4.599841,5.827669,7.717673
6650,4.606244,5.832726,7.721492
6660,4.612648,5.837786,7.725315
6670,4.619052,5.842849,7.729142
6680,4.625457,5.847915,7.732973
6690,4.631863,5.852985,7.736807
6700,4.638269,5.858057,7.740645
6710,4.644676,5.863133,7.744488
6720,4.651084,5.868212,7.748334
6730,4.657493,5.873294,7.752184
6740,4.663902,5.87838,7.756038
6750,4.670312,5.883469,7.759895
6760,4.676723,5.88856,7.763756
6770,4.683134,5.893655,7.767621
6780,4.689546,5.898753,7.77149
6790,4.695959,5.903854,7.775362
6800,4.702372,5.908958,7.779239
6810,4.708786,5.914065,7.783119
6820,4.715201,5.919176,7.787003
6830,4.721616,5.924289,7.790891
6840,4.728032,5.929406,7.794782
6850,4.734449,5.934525,7.798677
6860,4.740866,5.939648,7.802577
6870,4.747284,5.944773,7.806479
6880,4.753703,5.949902,7.810386
6890,4.760122,5.955034,7.814296
6900,4.766542,5.960168,7.81821
6910,4.772963,5.965306,7.822127
6920,4.779384,5.970447,7.826048
6930,4.785806,5.975591,7.829973
6940,4.792229,5.980738,7.833902
6950,4.798652,5.985888,7.837834
6960,4.805076,5.99104,7.84177
6970,4.811501,5.996196,7.84571
6980,4.817926,6.001354,7.849653
6990,4.824351,6.006516,7.853601
7000,4.830778,6.011681,7.857551
7010,4.837205,6.016848,7.861506
