interp_r,interp_d,interp_mp1,interp_mp2
12210,8.634547,11.92133,16.64764
12220,8.640813,11.92588,16.65089
12230,8.647079,11.93042,16.65415
12240,8.653346,11.93497,16.65741
12250,8.659614,11.93953,16.66068
12260,8.665882,11.94408,16.66394
12270,8.672151,11.94864,16.66721
12280,8.67842,11.95319,16.67048
12290,8.68469,11.95776,16.67375
12300,8.69096,11.96232,16.67702
12310,8.69723,11.96688,16.68029
12320,8.703502,11.97145,16.68357
12330,8.709774,11.97602,16.68685
12340,8.716046,11.98059,16.69013
12350,8.72232,11.98516,16.69341
12360,8.728593,11.98973,16.6967
12370,8.734867,11.99431,16.69998
12380,8.741142,11.99889,16.70327
12390,8.747417,12.00347,16.70656
12400,8.753694,12.00805,16.70985
12410,8.75997,12.01263,16.71315
12420,8.766247,12.01722,16.71645
12430,8.772524,12.0218,16.71974
12440,8.778802,12.02639,16.72304
12450,8.785081,12.03098,16.72635
12460,8.79136,12.03558,16.72965
12470,8.797639,12.04017,16.73296
12480,8.80392,12.04477,16.73627
12490,8.8102,12.04937,16.73958
12500,8.816482,12.05397,16.74289
12510,8.822763,12.05857,16.74621
12520,8.829045,12.06318,16.74952
12530,8.835328,12.06779,16.75284
12540,8.841611,12.07239,16.75616
12550,8.847895,12.07701,16.75948
12560,8.854179,12.08162,16.76281
12570,8.860464,12.08623,16.76613
12580,8.86675,12.09085,16.76946
12590,8.873035,12.09547,16.77279
12600,8.879322,12.10009,16.77613
12610,8.885609,12.10471,16.77946
12620,8.891896,12.10933,16.7828
12630,8.898185,12.11396,16.78614
12640,8.904472,12.11859,16.78948
12650,8.910762,12.12322,16.79282
12660,8.917051,12.12785,16.79616
12670,8.923342,12.13248,16.79951
12680,8.929632,12.13712,16.80286
12690,8.935923,12.14176,16.80621
12700,8.942214,12.14639,16.80956
12710,8.948506,12.15104,16.81292
12720,8.9548,12.15568,16.81627
12730,8.961092,12.16032,16.81963
12740,8.967386,12.16497,16.82299
12750,8.97368,12.16962,16.82635
12760,8.979975,12.17427,16.82972
12770,8.98627,12.17892,16.83308
12780,8.992565,12.18358,16.83645
12790,8.998861,12.18823,16.83982
12800,9.005157,12.19289,16.84319
12810,9.011456,12.19755,16.84657
12820,9.017753,12.20221,16.84994
12830,9.024051,12.20687,16.85332
12840,9.030349,12.21154,16.8567
12850,9.036648,12.21621,16.86008
12860,9.042947,12.22088,16.86347
12870,9.049247,12.22555,16.86685
12880,9.055548,12.23022,16.87024
12890,9.061849,12.23489,16.87363
12900,9.068151,12.23957,16.87702
12910,9.074452,12.24425,16.88041
12920,9.080754,12.24893,16.88381
12930,9.087057,12.25361,16.88721
12940,9.093361,12.25829,16.89061
12950,9.099665,12.26298,16.89401
12960,9.105969,12.26767,16.89741
12970,9.112274,12.27236,16.90082
12980,9.118579,12.27705,16.90422
12990,9.124885,12.28174,16.90763
13000,9.131191,12.28643,16.91104
13010,9.137498,12.29113,16.91446
13020,9.143806,12.29583,16.91787
13030,9.150113,12.30053,16.92129
13040,9.156422,12.30523,16.92471
13050,9.16273,12.30993,16.92813
13060,9.16904,12.31464,16.93155
13070,9.175349,12.31935,16.93497
13080,9.181659,12.32406,16.9384
13090,9.187969,12.32877,16.94183
13100,9.194281,12.33348,16.94526
13110,9.200592,12.33819,16.94869
13120,9.206904,12.34291,16.95212
13130,9.213216,12.34763,16.95556
13140,9.219529,12.35235,16.959
13150,9.225842,12.35707,16.96244
13160,9.232156,12.36179,16.96588
13170,9.23847,12.36652,16.96932
13180,9.244784,12.37125,16.97277
13190,9.2511,12.37597,16.97622
13200,9.257416,12.3807,16.97967
13210,9.263732,12.38544,16.98312
13220,9.270048,12.39017,16.98657
13230,9.276364,12.39491,16.99003
13240,9.282682,12.39965,16.99348
13250,9.289001,12.40438,16.99694
13260,9.295318,12.40912,17.0004
13270,9.301638,12.41387,17.00387
13280,9.307957,12.41861,17.00733
13290,9.314276,12.42336,17.0108
13300,9.320596,12.42811,17.01427
13310,9.326917,12.43286,17.01774
13320,9.333238,12.43761,17.02121
13330,9.339559,12.44236,17.02468
13340,9.345881,12.44712,17.02816
13350,9.352203,12.45187,17.03164
13360,9.358526,12.45663,17.03512
13370,9.364849,12.46139,17.0386
13380,9.371172,12.46616,17.04208
13390,9.377497,12.47092,17.04557
13400,9.383821,12.47569,17.04906
13410,9.390145,12.48045,17.05255
13420,9.396471,12.48522,17.05604
13430,9.402797,12.48999,17.05953
13440,9.409122,12.49477,17.06302
13450,9.41545,12.49954,17.06652
13460,9.421777,12.50432,17.07002
13470,9.428104,12.50909,17.07352
13480,9.434432,12.51387,17.07702
13490,9.440761,12.51865,17.08053
13500,9.447089,12.52344,17.08403
13510,9.453419,12.52822,17.08754
13520,9.459749,12.53301,17.09105
13530,9.466079,12.5378,17.09456
13540,9.472409,12.54259,17.09808
13550,9.478741,12.54738,17.10159
13560,9.485071,12.55217,17.10511
13570,9.491403,12.55696,17.10863
13580,9.497736,12.56176,17.11215
13590,9.504067,12.56656,17.11567
13600,9.510401,12.57136,17.1192
13610,9.516734,12.57616,17.12273
13620,9.523067,12.58097,17.12626
13630,9.529402,12.58577,17.12979
13640,9.535737,12.59058,17.13332
13650,9.542071,12.59539,17.13685
13660,9.548408,12.6002,17.14039
13670,9.554743,12.60501,17.14393
13680,9.561079,12.60982,17.14747
13690,9.567417,12.61464,17.15101
13700,9.573753,12.61945,17.15455
13710,9.580091,12.62427,17.1581
13720,9.58643,12.62909,17.16165
13730,9.592767,12.63391,17.1652
13740,9.599106,12.63874,17.16875
13750,9.605445,12.64356,17.1723
13760,9.611784,12.64839,17.17586
13770,9.618126,12.65322,17.17941
13780,9.624465,12.65805,17.18297
13790,9.630805,12.66288,17.18653
13800,9.637147,12.66771,17.19009
13810,9.643489,12.67255,17.19366
13820,9.649831,12.67739,17.19722
13830,9.656173,12.68222,17.20079
13840,9.662515,12.68706,17.20436
13850,9.668859,12.69191,17.20793
13860,9.675201,12.69675,17.2115
13870,9.681546,12.70159,17.21508
13880,9.68789,12.70644,17.21865
13890,9.694235,12.71129,17.22223
13900,9.70058,12.71614,17.22581
13910,9.706925,12.72099,17.2294
13920,9.713273,12.72584,17.23298
13930,9.719618,12.7307,17.23657
13940,9.725965,12.73555,17.24015
13950,9.732311,12.74041,17.24374
13960,9.738659,12.74527,17.24734
13970,9.745007,12.75013,17.25093
13980,9.751355,12.755,17.25452
13990,9.757704,12.75986,17.25812
14000,9.764052,12.76473,17.26172
14010,9.770404,12.7696,17.26532
14020,9.776752,12.77447,17.26892
14030,9.783102,12.77934,17.27253
14040,9.789453,12.78421,17.27613
14050,9.795803,12.78908,17.27974
14060,9.802155,12.79396,17.28335
14070,9.808506,12.79884,17.28696
14080,9.814858,12.80372,17.29058
14090,9.821211,12.8086,17.29419
14100,9.827563,12.81348,17.29781
14110,9.833917,12.81836,17.30142
14120,9.84027,12.82325,17.30505
14130,9.846624,12.82814,17.30867
14140,9.852979,12.83302,17.31229
14150,9.859333,12.83792,17.31592
14160,9.865688,12.84281,17.31955
14170,9.872044,12.8477,17.32318
14180,9.878399,12.8526,17.32681
14190,9.884755,12.85749,17.33044
14200,9.891112,12.86239,17.33408
14210,9.897469,12.86729,17.33771
14220,9.903826,12.87219,17.34135
14230,9.910184,12.8771,17.34499
14240,9.916542,12.882,17.34863
14250,9.9229,12.88691,17.35228
14260,9.929259,12.89182,17.35592
14270,9.935618,12.89672,17.35957
14280,9.941978,12.90163,17.36322
14290,9.948338,12.90655,17.36687
14300,9.954698,12.91146,17.37053
14310,9.961059,12.91638,17.37418
14320,9.967419,12.92129,17.37784
14330,9.97378,12.92621,17.38149
14340,9.980142,12.93113,17.38515
14350,9.986504,12.93606,17.38882
14360,9.992866,12.94098,17.39248
14370,9.999228,12.9459,17.39614
14380,10.00559,12.95083,17.39981
14390,10.01195,12.95576,17.40348
14400,10.01832,12.96069,17.40715
14410,10.02468,12.96562,17.41082
14420,10.03105,12.97055,17.4145
14430,10.03741,12.97548,17.41817
14440,10.04378,12.98042,17.42185
14450,10.05014,12.98536,17.42553
14460,10.05651,12.9903,17.42921
14470,10.06287,12.99524,17.4329
14480,10.06924,13.00018,17.43658
14490,10.07561,13.00512,17.44027
14500,10.08197,13.01007,17.44395
14510,10.08834,13.01501,17.44765
14520,10.09471,13.01996,17.45134
14530,10.10108,13.02491,17.45503
14540,10.10745,13.02986,17.45873
14550,10.11382,13.03482,17.46242
14560,10.12019,13.03977,17.46612
14570,10.12656,13.04473,17.46982
14580,10.13293,13.04968,17.47353
14590,10.1393,13.05464,17.47723
14600,10.14567,13.0596,17.48094
14610,10.15204,13.06456,17.48464
14620,10.15841,13.06952,17.48835
14630,10.16478,13.07449,17.49207
14640,10.17115,13.07946,17.49578
14650,10.17752,13.08442,17.49949
14660,10.1839,13.08939,17.50321
14670,10.19027,13.09437,17.50693
14680,10.19664,13.09934,17.51065
14690,10.20302,13.10431,17.51437
14700,10.20939,13.10929,17.51809
14710,10.21576,13.11426,17.52182
14720,10.22214,13.11924,17.52554
14730,10.22851,13.12422,17.52927
14740,10.23489,13.1292,17.533
14750,10.24127,13.13419,17.53674
14760,10.24764,13.13917,17.54047
14770,10.25402,13.14415,17.54421
14780,10.2604,13.14914,17.54794
14790,10.26677,13.15413,17.55168
14800,10.27315,13.15912,17.55542
14810,10.27953,13.16411,17.55917
14820,10.2859,13.1691,17.56291
14830,10.29228,13.1741,17.56666
14840,10.29866,13.1791,17.5704
14850,10.30504,13.18409,17.57415
14860,10.31142,13.18909,17.57791
14870,10.3178,13.19409,17.58166
14880,10.32418,13.19909,17.58541
14890,10.33056,13.2041,17.58917
14900,10.33694,13.2091,17.59293
14910,10.34332,13.21411,17.59669
14920,10.3497,13.21911,17.60045
14930,10.35608,13.22412,17.60421
14940,10.36246,13.22913,17.60798
14950,10.36885,13.23415,17.61174
14960,10.37523,13.23916,17.61551
14970,10.38161,13.24417,17.61928
14980,10.388,13.24919,17.62305
14990,10.39438,13.25421,17.62683
15000,10.40076,13.25923,17.6306
15010,10.40715,13.26425,17.63438
15020,10.41353,13.26927,17.63815
15030,10.41992,13.2743,17.64194
15040,10.4263,13.27932,17.64572
15050,10.43269,13.28435,17.6495
15060,10.43907,13.28938,17.65329
15070,10.44546,13.2944,17.65707
15080,10.45184,13.29944,17.66086
15090,10.45823,13.30447,17.66465
15100,10.46462,13.3095,17.66845
15110,10.471,13.31454,17.67224
15120,10.47739,13.31957,17.67603
15130,10.48378,13.32461,17.67983
15140,10.49017,13.32965,17.68363
15150,10.49655,13.33469,17.68743
15160,10.50294,13.33973,17.69124
15170,10.50933,13.34478,17.69504
15180,10.51572,13.34982,17.69885
15190,10.52211,13.35487,17.70265
15200,10.5285,13.35992,17.70646
15210,10.53489,13.36497,17.71027
15220,10.54128,13.37002,17.71409
15230,10.54767,13.37507,17.7179
15240,10.55406,13.38012,17.72172
15250,10.56045,13.38518,17.72553
15260,10.56685,13.39023,17.72935
15270,10.57324,13.39529,17.73317
15280,10.57963,13.40035,17.737
15290,10.58602,13.40541,17.74082
15300,10.59241,13.41047,17.74465
15310,10.59881,13.41554,17.74847
15320,10.6052,13.4206,17.7523
15330,10.6116,13.42567,17.75613
15340,10.61799,13.43074,17.75997
15350,10.62438,13.4358,17.7638
15360,10.63078,13.44087,17.76764
15370,10.63717,13.44595,17.77147
15380,10.64357,13.45102,17.77531
15390,10.64996,13.45609,17.77915
15400,10.65636,13.46117,17.783
15410,10.66275,13.46625,17.78684
15420,10.66915,13.47132,17.79069
15430,10.67555,13.4764,17.79454
15440,10.68194,13.48149,17.79839
15450,10.68834,13.48657,17.80224
15460,10.69474,13.49165,17.80609
15470,10.70114,13.49674,17.80994
15480,10.70753,13.50182,17.8138
15490,10.71393,13.50691,17.81766
15500,10.72033,13.512,17.82152
15510,10.72673,13.51709,17.82538
15520,10.73313,13.52219,17.82924
15530,10.73953,13.52728,17.8331
15540,10.74593,13.53237,17.83697
15550,10.75233,13.53747,17.84084
15560,10.75873,13.54257,17.84471
15570,10.76513,13.54767,17.84858
15580,10.77153,13.55277,17.85245
15590,10.77793,13.55787,17.85632
15600,10.78433,13.56297,17.8602
