interp_r,interp_d,interp_mp1,interp_mp2
6870,4.765488,6.074242,8.078609
6880,4.771883,6.079261,8.082384
6890,4.778278,6.084283,8.086163
6900,4.784674,6.089309,8.089945
6910,4.79107,6.094337,8.093731
6920,4.797468,6.09937,8.097521
6930,4.803865,6.104404,8.101314
6940,4.810265,6.109443,8.105111
6950,4.816664,6.114484,8.108912
6960,4.823064,6.119529,8.112716
6970,4.829465,6.124577,8.116524
6980,4.835866,6.129627,8.120336
6990,4.842268,6.134681,8.124151
7000,4.848671,6.139737,8.127971
7010,4.855075,6.144797,8.131794
7020,4.861479,6.149859,8.13562
7030,4.867884,6.154925,8.13945
7040,4.87429,6.159994,8.143284
7050,4.880696,6.165066,8.147121
7060,4.887103,6.170141,8.150963
7070,4.893511,6.175219,8.154807
7080,4.899919,6.1803,8.158655
7090,4.906328,6.185384,8.162507
7100,4.912738,6.190471,8.166363
7110,4.919148,6.195561,8.170222
7120,4.925559,6.200654,8.174085
7130,4.931971,6.20575,8.177951
7140,4.938383,6.210848,8.181821
7150,4.944796,6.21595,8.185695
7160,4.95121,6.221055,8.189572
7170,4.957623,6.226163,8.193453
7180,4.964038,6.231274,8.197337
7190,4.970454,6.236387,8.201225
7200,4.97687,6.241504,8.205116
7210,4.983287,6.246623,8.209011
7220,4.989704,6.251745,8.21291
7230,4.996122,6.25687,8.216812
7240,5.002541,6.261998,8.220717
7250,5.00896,6.267129,8.224627
7260,5.01538,6.272263,8.228539
7270,5.0218,6.2774,8.232456
7280,5.028221,6.282539,8.236376
7290,5.034643,6.287682,8.240299
7300,5.041065,6.292827,8.244226
7310,5.047488,6.297975,8.248157
7320,5.053912,6.303126,8.25209
7330,5.060336,6.30828,8.256027
7340,5.066761,6.313437,8.259968
7350,5.073186,6.318596,8.263912
7360,5.079612,6.323758,8.26786
7370,5.086039,6.328924,8.271811
7380,5.092466,6.334091,8.275766
7390,5.098893,6.339262,8.279724
7400,5.105322,6.344434,8.283686
7410,5.111751,6.34961,8.287651
7420,5.11818,6.354789,8.291619
7430,5.12461,6.359972,8.295591
7440,5.131041,6.365156,8.299567
7450,5.137472,6.370344,8.303546
7460,5.143904,6.375534,8.307528
7470,5.150336,6.380726,8.311514
7480,5.156769,6.385921,8.315503
7490,5.163202,6.391119,8.319496
7500,5.169637,6.396319,8.323492
7510,5.176071,6.401523,8.327492
7520,5.182507,6.406729,8.331494
7530,5.188942,6.411938,8.335501
7540,5.195379,6.41715,8.339511
7550,5.201816,6.422364,8.343524
7560,5.208253,6.427581,8.347541
7570,5.214691,6.4328,8.351561
7580,5.221129,6.438022,8.355583
7590,5.227568,6.443247,8.35961
7600,5.234008,6.448474,8.36364
7610,5.240448,6.453705,8.367673
7620,5.246889,6.458938,8.371709
7630,5.25333,6.464173,8.375749
7640,5.259772,6.469411,8.379792
7650,5.266214,6.474651,8.383839
7660,5.272657,6.479895,8.387889
7670,5.2791,6.485141,8.391942
7680,5.285544,6.490389,8.395999
7690,5.291989,6.49564,8.400059
7700,5.298433,6.500894,8.404122
7710,5.304879,6.50615,8.408189
7720,5.311325,6.511409,8.412259
7730,5.317772,6.516671,8.416332
7740,5.324219,6.521935,8.420409
7750,5.330666,6.527201,8.424489
7760,5.337114,6.53247,8.428573
7770,5.343563,6.537742,8.432659
7780,5.350012,6.543015,8.436749
7790,5.356462,6.548292,8.440842
7800,5.362912,6.553571,8.444938
7810,5.369362,6.558852,8.449038
7820,5.375813,6.564136,8.45314
7830,5.382265,6.569423,8.457246
7840,5.388717,6.574712,8.461355
7850,5.39517,6.580004,8.465467
7860,5.401623,6.585298,8.469584
7870,5.408076,6.590594,8.473702
7880,5.41453,6.595893,8.477824
7890,5.420985,6.601195,8.48195
7900,5.42744,6.606499,8.486078
7910,5.433896,6.611805,8.490211
7920,5.440351,6.617115,8.494346
7930,5.446808,6.622426,8.498484
7940,5.453265,6.62774,8.502625
7950,5.459723,6.633056,8.506769
7960,5.466181,6.638375,8.510918
