interp_r,interp_d,interp_mp1,interp_mp2
2640,1.819174,2.285664,3.007028
2650,1.825554,2.290766,3.010909
2660,1.831935,2.295875,3.0148
2670,1.838318,2.300993,3.0187
2680,1.844702,2.306118,3.02261
2690,1.851087,2.311252,3.026529
2700,1.857474,2.316392,3.030458
2710,1.863863,2.321541,3.034396
2720,1.870252,2.326696,3.038344
2730,1.876644,2.33186,3.042301
2740,1.883036,2.33703,3.046268
2750,1.889431,2.342209,3.050244
2760,1.895826,2.347394,3.054229
2770,1.902223,2.352588,3.058223
2780,1.908621,2.357788,3.062227
2790,1.91502,2.362995,3.066239
2800,1.921421,2.36821,3.070261
2810,1.927822,2.373432,3.074292
2820,1.934226,2.378661,3.078332
2830,1.94063,2.383896,3.082381
2840,1.947036,2.389139,3.086439
2850,1.953442,2.394389,3.090506
2860,1.95985,2.399645,3.094581
2870,1.96626,2.404909,3.098666
2880,1.97267,2.410179,3.10276
2890,1.979081,2.415456,3.106862
2900,1.985494,2.42074,3.110973
2910,1.991908,2.42603,3.115093
2920,1.998323,2.431327,3.119221
2930,2.004739,2.436631,3.123358
2940,2.011156,2.441941,3.127505
2950,2.017574,2.447258,3.131659
2960,2.023993,2.452581,3.135822
2970,2.030413,2.45791,3.139994
2980,2.036834,2.463246,3.144174
2990,2.043257,2.468588,3.148362
3000,2.04968,2.473936,3.15256
3010,2.056104,2.479291,3.156765
3020,2.062529,2.484652,3.160979
3030,2.068955,2.490019,3.165201
3040,2.075382,2.495392,3.169431
3050,2.081811,2.500772,3.17367
3060,2.088239,2.506157,3.177917
3070,2.09467,2.511548,3.182172
3080,2.1011,2.516945,3.186435
3090,2.107532,2.522348,3.190706
3100,2.113965,2.527758,3.194986
3110,2.120398,2.533173,3.199273
3120,2.126832,2.538593,3.203569
3130,2.133267,2.54402,3.207873
3140,2.139704,2.549452,3.212184
3150,2.14614,2.55489,3.216504
3160,2.152578,2.560333,3.220831
3170,2.159016,2.565782,3.225167
3180,2.165456,2.571237,3.22951
3190,2.171896,2.576697,3.23386
3200,2.178336,2.582163,3.238219
3210,2.184778,2.587635,3.242586
3220,2.19122,2.593112,3.24696
3230,2.197663,2.598594,3.251342
3240,2.204107,2.604081,3.255731
3250,2.210551,2.609574,3.260128
3260,2.216997,2.615072,3.264533
3270,2.223443,2.620576,3.268946
3280,2.229889,2.626085,3.273365
3290,2.236336,2.631599,3.277793
3300,2.242784,2.637118,3.282228
3310,2.249233,2.642642,3.28667
3320,2.255682,2.648172,3.29112
3330,2.262132,2.653706,3.295577
3340,2.268583,2.659246,3.300041
3350,2.275034,2.664791,3.304513
3360,2.281486,2.67034,3.308992
3370,2.287938,2.675894,3.313478
3380,2.294391,2.681454,3.317971
3390,2.300844,2.687018,3.322472
3400,2.307298,2.692587,3.32698
3410,2.313754,2.698161,3.331495
3420,2.320209,2.70374,3.336017
3430,2.326665,2.709324,3.340547
3440,2.333122,2.714912,3.345083
3450,2.339578,2.720505,3.349626
3460,2.346036,2.726103,3.354177
3470,2.352494,2.731705,3.358734
3480,2.358953,2.737312,3.363298
3490,2.365412,2.742924,3.367869
3500,2.371871,2.74854,3.372447
3510,2.378331,2.754161,3.377032
3520,2.384792,2.759786,3.381624
3530,2.391253,2.765416,3.386222
3540,2.397715,2.77105,3.390828
3550,2.404176,2.776689,3.39544
3560,2.410639,2.782332,3.400059
3570,2.417102,2.787979,3.404684
3580,2.423565,2.793631,3.409316
3590,2.430029,2.799287,3.413955
3600,2.436493,2.804947,3.4186
3610,2.442958,2.810612,3.423252
3620,2.449423,2.816281,3.427911
3630,2.455889,2.821954,3.432576
3640,2.462354,2.827631,3.437247
3650,2.468821,2.833313,3.441925
3660,2.475288,2.838998,3.44661
3670,2.481755,2.844688,3.451301
3680,2.488222,2.850382,3.455998
3690,2.49469,2.85608,3.460701
3700,2.501159,2.861782,3.465412
3710,2.507627,2.867487,3.470128
3720,2.514096,2.873197,3.47485
