interp_r,interp_d,interp_mp1,interp_mp2
15310,10.59211,13.8901,18.82305
15320,10.5984,13.89491,18.8266
15330,10.60469,13.89971,18.83014
15340,10.61098,13.90452,18.83369
15350,10.61728,13.90933,18.83724
15360,10.62357,13.91414,18.8408
15370,10.62987,13.91895,18.84435
15380,10.63616,13.92377,18.84791
15390,10.64246,13.92858,18.85147
15400,10.64875,13.9334,18.85502
15410,10.65505,13.93821,18.85859
15420,10.66134,13.94303,18.86215
15430,10.66764,13.94785,18.86571
15440,10.67393,13.95268,18.86928
15450,10.68023,13.9575,18.87284
15460,10.68653,13.96233,18.87641
15470,10.69283,13.96715,18.87998
15480,10.69913,13.97198,18.88356
15490,10.70542,13.97681,18.88713
15500,10.71172,13.98164,18.89071
15510,10.71802,13.98647,18.89429
15520,10.72432,13.99131,18.89786
15530,10.73062,13.99614,18.90144
15540,10.73692,14.00098,18.90503
15550,10.74322,14.00582,18.90861
15560,10.74952,14.01066,18.9122
15570,10.75582,14.0155,18.91578
15580,10.76212,14.02034,18.91937
15590,10.76843,14.02518,18.92296
15600,10.77473,14.03003,18.92655
15610,10.78103,14.03488,18.93015
15620,10.78733,14.03973,18.93374
15630,10.79364,14.04457,18.93734
15640,10.79994,14.04943,18.94094
15650,10.80624,14.05428,18.94453
15660,10.81255,14.05913,18.94814
15670,10.81885,14.06399,18.95174
15680,10.82516,14.06884,18.95535
15690,10.83146,14.0737,18.95895
15700,10.83777,14.07856,18.96256
15710,10.84407,14.08342,18.96617
15720,10.85038,14.08828,18.96978
15730,10.85669,14.09315,18.97339
15740,10.86299,14.09801,18.97701
15750,10.8693,14.10288,18.98062
15760,10.87561,14.10775,18.98424
15770,10.88192,14.11262,18.98786
15780,10.88822,14.11749,18.99148
15790,10.89453,14.12236,18.9951
15800,10.90084,14.12724,18.99873
15810,10.90715,14.13211,19.00235
15820,10.91346,14.13699,19.00598
15830,10.91977,14.14186,19.00961
15840,10.92608,14.14674,19.01324
15850,10.93239,14.15162,19.01687
15860,10.9387,14.15651,19.02051
15870,10.94501,14.16139,19.02414
15880,10.95132,14.16628,19.02778
15890,10.95764,14.17116,19.03142
15900,10.96395,14.17605,19.03506
15910,10.97026,14.18094,19.0387
15920,10.97657,14.18583,19.04234
15930,10.98289,14.19072,19.04599
15940,10.9892,14.19561,19.04963
15950,10.99551,14.20051,19.05328
15960,11.00183,14.2054,19.05693
15970,11.00814,14.2103,19.06058
15980,11.01446,14.2152,19.06423
15990,11.02077,14.2201,19.06789
16000,11.02709,14.225,19.07154
16010,11.0334,14.2299,19.0752
16020,11.03972,14.23481,19.07886
16030,11.04603,14.23971,19.08252
16040,11.05235,14.24462,19.08618
16050,11.05867,14.24953,19.08985
16060,11.06499,14.25444,19.09351
16070,11.0713,14.25935,19.09718
16080,11.07762,14.26426,19.10085
16090,11.08394,14.26918,19.10452
16100,11.09026,14.27409,19.10819
16110,11.09658,14.27901,19.11186
16120,11.1029,14.28393,19.11554
16130,11.10922,14.28885,19.11922
16140,11.11554,14.29377,19.12289
16150,11.12185,14.29869,19.12657
16160,11.12817,14.30361,19.13025
16170,11.1345,14.30854,19.13394
16180,11.14082,14.31346,19.13762
16190,11.14714,14.31839,19.14131
16200,11.15346,14.32332,19.14499
16210,11.15978,14.32825,19.14868
16220,11.1661,14.33318,19.15237
16230,11.17243,14.33811,19.15607
16240,11.17875,14.34305,19.15976
16250,11.18507,14.34798,19.16346
16260,11.19139,14.35292,19.16715
16270,11.19772,14.35786,19.17085
16280,11.20404,14.3628,19.17455
16290,11.21037,14.36774,19.17825
16300,11.21669,14.37268,19.18196
16310,11.22302,14.37762,19.18566
16320,11.22934,14.38257,19.18937
16330,11.23567,14.38751,19.19308
16340,11.24199,14.39246,19.19678
16350,11.24832,14.39741,19.20049
16360,11.25464,14.40236,19.20421
16370,11.26097,14.40731,19.20792
16380,11.2673,14.41226,19.21164
16390,11.27363,14.41722,19.21535
16400,11.27995,14.42217,19.21907
16410,11.28628,14.42713,19.22279
16420,11.29261,14.43209,19.22651
16430,11.29894,14.43705,19.23024
16440,11.30527,14.44201,19.23396
16450,11.3116,14.44697,19.23769
16460,11.31793,14.45193,19.24142
16470,11.32425,14.45689,19.24515
16480,11.33058,14.46186,19.24888
16490,11.33692,14.46683,19.25261
16500,11.34325,14.4718,19.25634
16510,11.34958,14.47677,19.26008
16520,11.35591,14.48174,19.26381
16530,11.36224,14.48671,19.26755
16540,11.36857,14.49168,19.27129
16550,11.3749,14.49666,19.27504
16560,11.38123,14.50164,19.27878
16570,11.38757,14.50661,19.28252
16580,11.3939,14.51159,19.28627
16590,11.40023,14.51657,19.29002
16600,11.40657,14.52155,19.29377
16610,11.4129,14.52654,19.29752
16620,11.41923,14.53152,19.30127
16630,11.42557,14.53651,19.30503
16640,11.4319,14.54149,19.30878
16650,11.43824,14.54648,19.31254
16660,11.44457,14.55147,19.3163
