interp_r,interp_d,interp_mp1,interp_mp2
4040,3.032415,4.983307,7.490553
4050,3.038327,4.986907,7.492949
4060,3.044242,4.990513,7.495349
4070,3.050159,4.994126,7.497755
4080,3.05608,4.997745,7.500166
4090,3.062004,5.001369,7.502582
4100,3.067931,5.005,7.505003
4110,3.073861,5.008637,7.507429
4120,3.079794,5.012281,7.509861
4130,3.08573,5.015931,7.512297
4140,3.091669,5.019587,7.514739
4150,3.097611,5.023249,7.517185
4160,3.103556,5.026918,7.519637
4170,3.109503,5.030592,7.522094
4180,3.115454,5.034273,7.524556
4190,3.121407,5.03796,7.527023
4200,3.127363,5.041653,7.529495
4210,3.133322,5.045352,7.531972
4220,3.139285,5.049057,7.534455
4230,3.145249,5.052768,7.536942
4240,3.151217,5.056485,7.539435
4250,3.157187,5.060208,7.541933
4260,3.16316,5.063937,7.544435
4270,3.169136,5.067672,7.546943
4280,3.175114,5.071414,7.549456
4290,3.181095,5.075161,7.551973
4300,3.187079,5.078914,7.554496
4310,3.193066,5.082673,7.557024
4320,3.199055,5.086438,7.559556
4330,3.205047,5.090209,7.562095
4340,3.211041,5.093986,7.564638
4350,3.217038,5.097769,7.567185
4360,3.223038,5.101558,7.569738
4370,3.22904,5.105352,7.572296
4380,3.235045,5.109152,7.574859
4390,3.241052,5.112958,7.577426
4400,3.247062,5.116771,7.579999
4410,3.253075,5.120588,7.582577
4420,3.25909,5.124412,7.58516
4430,3.265107,5.128242,7.587748
4440,3.271127,5.132077,7.59034
4450,3.27715,5.135919,7.592938
4460,3.283175,5.139765,7.595541
4470,3.289202,5.143618,7.598148
4480,3.295232,5.147476,7.60076
4490,3.301264,5.15134,7.603378
4500,3.307299,5.15521,7.606
4510,3.313336,5.159086,7.608628
4520,3.319375,5.162967,7.61126
4530,3.325417,5.166854,7.613897
4540,3.331461,5.170746,7.616539
4550,3.337507,5.174644,7.619186
4560,3.343556,5.178548,7.621838
4570,3.349607,5.182457,7.624495
4580,3.355661,5.186372,7.627156
4590,3.361717,5.190293,7.629823
4600,3.367774,5.194219,7.632494
4610,3.373835,5.198151,7.63517
4620,3.379897,5.202088,7.637852
4630,3.385962,5.206031,7.640538
4640,3.392029,5.20998,7.643229
4650,3.398098,5.213933,7.645924
4660,3.40417,5.217893,7.648625
4670,3.410244,5.221858,7.65133
4680,3.416319,5.225828,7.65404
4690,3.422397,5.229804,7.656756
4700,3.428477,5.233786,7.659476
4710,3.43456,5.237772,7.6622
4720,3.440644,5.241764,7.66493
4730,3.446731,5.245762,7.667665
4740,3.452819,5.249764,7.670404
4750,3.45891,5.253773,7.673148
4760,3.465003,5.257787,7.675897
4770,3.471098,5.261806,7.67865
4780,3.477195,5.265831,7.681409
4790,3.483294,5.269861,7.684172
4800,3.489395,5.273896,7.68694
4810,3.495498,5.277936,7.689713
4820,3.501603,5.281982,7.69249
4830,3.507711,5.286033,7.695272
4840,3.51382,5.29009,7.698059
4850,3.519931,5.294151,7.700851
4860,3.526044,5.298218,7.703648
4870,3.532159,5.30229,7.706449
4880,3.538276,5.306368,7.709255
4890,3.544396,5.310451,7.712066
4900,3.550517,5.314538,7.714881
4910,3.55664,5.318631,7.717701
4920,3.562764,5.32273,7.720526
4930,3.568891,5.326833,7.723355
4940,3.57502,5.330942,7.72619
4950,3.581151,5.335055,7.729029
4960,3.587283,5.339174,7.731873
4970,3.593417,5.343298,7.734721
4980,3.599554,5.347427,7.737574
4990,3.605692,5.351562,7.740432
5000,3.611832,5.355701,7.743294
5010,3.617973,5.359845,7.746161
5020,3.624117,5.363995,7.749033
5030,3.630262,5.368149,7.751909
5040,3.63641,5.372309,7.75479
5050,3.642559,5.376473,7.757676
5060,3.64871,5.380643,7.760566
5070,3.654862,5.384818,7.763462
