interp_r,interp_d,interp_mp1,interp_mp2
19170,13.09698,16.33042,21.36664
19180,13.10333,16.33552,21.37054
19190,13.10968,16.34063,21.37445
19200,13.11602,16.34574,21.37836
19210,13.12237,16.35085,21.38227
19220,13.12872,16.35596,21.38618
19230,13.13507,16.36108,21.39009
19240,13.14142,16.36619,21.394
19250,13.14777,16.37131,21.39791
19260,13.15412,16.37642,21.40183
19270,13.16047,16.38154,21.40574
19280,13.16682,16.38666,21.40966
19290,13.17317,16.39178,21.41358
19300,13.17953,16.3969,21.4175
19310,13.18588,16.40202,21.42142
19320,13.19223,16.40714,21.42535
19330,13.19858,16.41226,21.42927
19340,13.20493,16.41739,21.4332
19350,13.21128,16.42251,21.43713
19360,13.21764,16.42764,21.44106
19370,13.22399,16.43277,21.44499
19380,13.23034,16.4379,21.44892
19390,13.23669,16.44303,21.45285
19400,13.24305,16.44816,21.45678
19410,13.2494,16.45329,21.46072
19420,13.25575,16.45842,21.46465
19430,13.26211,16.46356,21.46859
19440,13.26846,16.46869,21.47253
19450,13.27482,16.47383,21.47647
19460,13.28117,16.47896,21.48041
19470,13.28753,16.4841,21.48435
19480,13.29388,16.48924,21.4883
19490,13.30024,16.49438,21.49224
19500,13.30659,16.49952,21.49619
19510,13.31295,16.50466,21.50014
19520,13.3193,16.5098,21.50409
19530,13.32566,16.51495,21.50804
19540,13.33201,16.52009,21.51199
19550,13.33837,16.52524,21.51594
19560,13.34473,16.53039,21.5199
19570,13.35108,16.53554,21.52385
19580,13.35744,16.54069,21.52781
19590,13.3638,16.54584,21.53176
19600,13.37015,16.55099,21.53572
19610,13.37651,16.55614,21.53969
19620,13.38287,16.56129,21.54365
19630,13.38923,16.56644,21.54761
19640,13.39558,16.5716,21.55158
19650,13.40194,16.57676,21.55554
19660,13.4083,16.58191,21.55951
19670,13.41466,16.58707,21.56348
19680,13.42102,16.59223,21.56745
19690,13.42738,16.59739,21.57142
19700,13.43373,16.60255,21.5754
19710,13.44009,16.60772,21.57937
19720,13.44645,16.61288,21.58335
19730,13.45281,16.61805,21.58732
19740,13.45917,16.62321,21.5913
19750,13.46553,16.62838,21.59528
19760,13.47189,16.63354,21.59926
19770,13.47825,16.63871,21.60324
